"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Hardware","Keywords","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Version","Target Milestone","Tags","URL"
54861,"Apache httpd-2","mod_dbd","bugs","NEW","---","The number of connections with mysql is more","2013-04-18 08:51:51",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-04-18 08:51:51","Linux","P2","lwlxx2005","liwanlei","blocker","2.2.23","---",,
54865,"Apache httpd-2","Documentation","docs","RESOLVED","INVALID","Apache 2.2.24 latest version","2013-04-19 12:34:59",,"HTTP Server Documentation List","PC",,2,"2013-04-19 12:25:08","Windows Server 2003","P2","Andreevaov","Olga Andreeva","normal","2.2.24","---",,
54866,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Can't end RewriteCond with space","2013-04-23 02:16:52",,"HTTP Server Documentation List","PC",,11,"2013-04-19 13:21:25","Linux","P2","sarun101",,"normal","2.2.24","---",,
54869,"Apache httpd-2","Runtime Config","bugs","NEEDINFO","---","Non-breaking space characters cause httpd to choke","2013-07-26 18:45:34",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-04-19 15:18:12","Linux","P2","Michael.Behan","Michael Behan","normal","2.2.14","---",,
54875,"Apache httpd-2","mod_dav","bugs","NEW","---","Conditional request predicated on another URL's ETag always succeeds, even when it shouldn't","2016-03-14 20:28:17",,"Apache HTTPD Bugs Mailing List","All","RFC",2,"2013-04-23 00:24:38","All","P2","wiml","Wim Lewis","normal","2.5-HEAD","---",,
54878,"Apache httpd-2","Core","bugs","NEW","---","Multiple Listen directives prevent server to start on some valid configurations","2013-05-22 17:39:23",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-23 20:47:15","Linux","P2","gryzor","Vincent Deffontaines","normal","2.4.4","---",,
54881,"Apache httpd-2","mod_setenvif","bugs","RESOLVED","FIXED","segfault with SetEnvIfExpr and SetEnvIf","2013-04-26 11:42:32",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk, PatchAvailable",5,"2013-04-24 08:51:18","Linux","P2","reto.ischi","Reto Ischi","normal","2.4.4","---",,
54886,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","SEGV in function ap_event_pod_check in server/mpm/event/pod.c line 58","2013-07-26 17:48:04",,"Apache HTTPD Bugs Mailing List","Sun",,7,"2013-04-24 13:51:46","Solaris","P2","dclarke","Dennis Clarke","normal","2.4.4","---",,
54887,"Apache httpd-2","mod_proxy_fcgi","bugs","RESOLVED","INVALID","htaccess directives not working with mod_proxy_fcgi","2014-01-29 22:15:59",,"Apache HTTPD Bugs Mailing List","PC",,8,"2013-04-24 14:54:16","FreeBSD","P2","admin",,"normal","2.5-HEAD","---",,
54893,"Apache httpd-2","support","bugs","RESOLVED","FIXED","Buffer overrun in htdigest","2014-08-19 07:02:53",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk",4,"2013-04-25 16:09:07","All","P2","petr.sumbera","Petr Sumbera","normal","2.2.24","---",,
54905,"Apache httpd-2","Core","bugs","NEEDINFO","---","Apache2 loops in child Segfaults","2014-01-20 00:25:42",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-04-29 14:30:17","Linux","P2","roy","Roy","critical","2.4.4","---",,
54910,"Apache httpd-2","mod_log_config","bugs","NEW","---","Format %{Foobar}o cannot be used to log Date and Server reply headers","2014-02-13 19:16:32",,"Apache HTTPD Bugs Mailing List","All",,2,"2013-04-30 17:19:56","All","P2","ppickett","Phil Pickett","enhancement","2.2.24","---",,
54911,"Apache httpd-2","mod_log_config","bugs","NEW","---","Allow logging of fields set by a backend server in a reverse proxy configuration","2013-04-30 17:50:18",,"Apache HTTPD Bugs Mailing List","All",,1,"2013-04-30 17:50:13","All","P2","ppickett","Phil Pickett","enhancement","2.2.24","---",,
54914,"Apache httpd-2","mod_dir","bugs","NEW","---","mod_dir DirectoryIndex breaks WebDAV PROPFIND / DELETE / MOVE","2015-03-19 13:37:49",,"Apache HTTPD Bugs Mailing List","All",,7,"2013-04-30 22:20:51","All","P2","wiml","Wim Lewis","normal","2.5-HEAD","---",,
54915,"Apache httpd-2","mod_dav","bugs","NEW","---","GET on a WebDAV-enabled collection, with DirectoryIndex disabled, returns 404","2013-04-30 22:41:37",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-04-30 22:41:37","All","P2","wiml","Wim Lewis","normal","2.5-HEAD","---",,
54918,"Apache httpd-2","mod_ssl","bugs","NEW","---","Implement RFC 6797 HTTP Strict Transport Security (HSTS)","2014-11-12 12:57:19",,"Apache HTTPD Bugs Mailing List","All",,4,"2013-05-02 03:32:51","All","P2","takashi.asfbugzilla","Takashi Sato","enhancement","2.5-HEAD","---",,
54919,"Apache httpd-2","All","bugs","NEEDINFO","---","*** glibc detected *** /usr/sbin/httpd: double free or corruption (!prev): 0x00002b797adf8bc0 ***","2013-05-05 18:24:22",,"Apache HTTPD Bugs Mailing List","Other",,2,"2013-05-02 08:49:13","Linux","P2","manas.panda","Manas Ranjan Panda","normal","2.2.23","---",,
54927,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","htpasswd blocking bug with Linux and Windows","2013-05-04 07:31:26",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-05-04 03:56:02","All","P2","maxime","Maxime","normal","2.4.4","---",,
54930,"Apache httpd-2","Core","bugs","NEW","---","Allow empty message in ErrorDocument directive","2013-05-06 08:34:44",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-05-06 08:34:44","Linux","P2","krzysztof.kacki","Krzysztof Kącki","normal","2.2.24","---",,
54933,"Apache httpd-2","All","bugs","RESOLVED","INVALID","getRequestURL returns http instead of http","2013-05-07 07:31:38",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2013-05-07 06:48:15","Solaris","P2","gaganarora.itm","Gagan Arora","critical","2.2.24","---",,
54934,"Apache httpd-2","All","bugs","NEEDINFO","---","Apache is crashing intermittently with a message ""Parent: child process exited with status 3221225477 -- Restarting"" and also with Parent: child process exited with status 255 -- Restarting. Apache is running on windows.We are neither using php nor mysql.","2014-01-20 00:12:48",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-05-07 14:28:07","Windows XP","P2","banu_gopal1","seer","critical","2.2.22","---",,
54936,"Apache httpd-2","All","bugs","NEW","---","Some potential bugs reported by static analysis tool canalyze","2014-09-02 09:33:02",,"Apache HTTPD Bugs Mailing List","PC",,5,"2013-05-08 10:17:48","Linux","P2","zhenbo1987","Zhenbo Xu","normal","2.4.4","---",,
54946,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Missing Reason-Phrase in HTTP response header for *standard* 3-digit status codes","2014-02-17 13:44:13",,"Apache HTTPD Bugs Mailing List","Other",,18,"2013-05-09 19:13:47","Linux","P2","james.the.cmo","James Dwyer","critical","2.4.4","---",,
54948,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","[PATCH] httpd -S shows namevhosts twice","2013-05-11 12:07:35",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",5,"2013-05-10 06:51:24","Linux","P2","jkaluza",,"normal","2.5-HEAD","---",,
54949,"Apache httpd-2","mod_cache","bugs","NEW","---","[PATCH] mod_cache: fix uninitialized tmppath variable (can lead to crash)","2013-05-16 04:19:27",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",2,"2013-05-10 07:05:32","Linux","P2","jkaluza",,"normal","2.4.4","---",,
54952,"Apache httpd-2","mod_proxy_balancer","bugs","NEEDINFO","---","[Fri May 10 17:39:01 2013] [error] proxy: CLUSTER: (balancer://cluster). All workers are in error state","2013-09-10 07:03:57",,"Apache HTTPD Bugs Mailing List","HP",,2,"2013-05-10 20:49:40","Linux","P2","jpi","Juan","critical","2.5-HEAD","---",,
54953,"Apache httpd-2","Core","bugs","NEW","---","<VirtualHost 0.0.0.0:80> matches IPv6","2013-05-11 12:03:53",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-05-11 12:03:53","Linux","P2","covener","Eric Covener","normal","2.5-HEAD","---",,
54956,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Apache Server Header","2013-05-13 11:43:44",,"Apache HTTPD Bugs Mailing List","Other",,2,"2013-05-13 04:07:04","Linux","P2","raviyellaram","Ravi Yellaram","major","2.0-HEAD","---",,
54957,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Apache restart gracefully for every hour","2013-05-13 11:44:35",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-13 04:11:59","Linux","P2","raviyellaram","Ravi Yellaram","critical","2.0-HEAD","---",,
54958,"Apache httpd-2","mod_deflate","bugs","NEW","---","mod_deflate + mod_mime with SSI gives mixed compressed and uncompressed output","2013-05-13 11:29:46",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-05-13 11:04:17","Linux","P2","stric","Tomas Forsman","normal","2.2.22","---",,
54962,"Apache httpd-2","Core","bugs","NEW","---","Apache will set incorrect Content-Length header and may serve partial files","2013-05-14 05:57:51",,"Apache HTTPD Bugs Mailing List","All",,1,"2013-05-14 05:57:51","All","P2","Richard_Fliam","Richard Fliam","major","2.5-HEAD","---",,
54965,"Apache httpd-2","mod_proxy","bugs","NEW","---","Allow ProxyPassMatch in Directory context","2014-01-10 15:18:26",,"Apache HTTPD Bugs Mailing List","PC",,7,"2013-05-14 10:35:32","Linux","P2","phpfpm1",,"enhancement","2.4.4","---",,
54966,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Error in documentation ProxyPass instead of ProxyRequests","2013-05-19 13:16:54",,"HTTP Server Documentation List","PC",,2,"2013-05-14 12:47:16","Linux","P2","francois.tamone",,"normal","2.2.0","---",,
54972,"Apache httpd-2","All","bugs","RESOLVED","INVALID","caught SIGTERM, shutting down; Apache/2.2.23 (Unix) mod_ssl/2.2.23 OpenSSL/0.9.8e-fips-rhel5 configured -- resuming normal operations","2013-05-15 11:03:56",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-05-15 04:53:08","Linux","P2","manas.panda","Manas Ranjan Panda","major","2.2.23","---",,
54973,"Apache httpd-2","mod_proxy_fcgi","bugs","RESOLVED","FIXED","mod_proxy_fcgi does not honnor Timeout / ProxyTimeout","2014-05-05 23:51:54",,"Apache HTTPD Bugs Mailing List","All",,7,"2013-05-15 06:47:07","Linux","P2","bruno.canet",,"critical","2.4.6","---",,
54976,"Apache httpd-2","mod_proxy","bugs","NEW","---","ProxyPass parameter ""acquire"" and ""ttl"" ignored in prefork MPM","2013-05-15 09:53:40",,"Apache HTTPD Bugs Mailing List","All",,1,"2013-05-15 09:53:40","All","P2","takashi.asfbugzilla","Takashi Sato","normal","2.5-HEAD","---",,
54979,"Apache httpd-2","support","bugs","RESOLVED","INVALID","httpd Load Balancer is not passing characters after the hash","2013-05-16 10:31:05",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-16 06:38:07","Linux","P2","manjunathhc9","manjunathhc","critical","2.2.3","---",,
54986,"Apache httpd-2","All","bugs","NEW","---","httpd hanging on large form submit in ap_run_handler","2013-05-22 18:21:51",,"Apache HTTPD Bugs Mailing List","PC",,6,"2013-05-16 18:34:28","Linux","P2","rtomasso","Rich","major","2.2.22","---",,
54987,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","RFC5878 support in mod_ssl","2013-08-21 20:59:43",,"Apache HTTPD Bugs Mailing List","All",,2,"2013-05-16 22:24:27","All","P2","sdeboy","Scott Deboy","enhancement","2.5-HEAD","---",,
54989,"Apache httpd-2","Core","bugs","NEW","---","Apache Segfaults on OS X at random - how can I diagnose?","2013-05-17 22:36:40",,"Apache HTTPD Bugs Mailing List","Macintosh",,1,"2013-05-17 22:03:48","All","P2","ryan","Ryan Barclay","normal","2.2.22","---",,
54993,"Apache httpd-2","mpm_event","bugs","NEW","---","Critical error: File descriptor in bad state: apr_pollset_poll failed.","2015-01-16 11:28:46",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-20 14:13:52","other","P2","apache","Yonah Russ","normal","2.4.4","---",,
54994,"Apache httpd-2","mod_status","bugs","RESOLVED","INVALID","Apache 2.x version older than 2.2.6","2013-05-21 08:53:27",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-21 05:24:21","All","P2","u-2031",,"major","2.2.6","---",,
54998,"Apache httpd-2","mod_ssl","bugs","VERIFIED","FIXED","Apache 2.4 terminates all SSL connections using an abortive shutdown","2015-07-22 09:58:49",,"Apache HTTPD Bugs Mailing List","PC",,23,"2013-05-21 12:20:51","Linux","P2","apache-bugzilla","Michael Kaufmann","normal","2.4.4","---",,
55000,"Apache httpd-2","Core","bugs","NEW","---","Memory usage per process doubles when Apache is compiled with --enable-pie","2013-05-23 13:40:34",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-05-21 20:44:25","Linux","P2","darknovanick",,"normal","2.2.24","---",,
55021,"Apache httpd-2","mod_authn_dbd","bugs","NEW","---","Support arbitrary sql to authentication username/password","2013-05-28 10:17:06",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-05-28 06:13:43","Linux","P2","rod","Rod","enhancement","2.5-HEAD","---",,
55022,"Apache httpd-2","All","bugs","NEEDINFO","---","child pid 3123 exit signal Bus error (10) - Apache not responding","2013-05-28 10:16:34",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2013-05-28 08:35:52","Solaris","P2","akshay.ballarpure","aks","critical","2.2.22","---",,
55029,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","Up to apache-2.2.24 mod_rewrite interpretes port suffix as a part of HTTP_HOST","2013-05-30 10:30:36",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-30 07:27:00","Linux","P2","ikonta",,"normal","2.2.24","---",,
55034,"Apache httpd-2","All","bugs","NEEDINFO","---","Apache 2.4.4 won't open more that 32k VH file handlers","2013-05-31 11:44:06",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-05-31 10:00:29","FreeBSD","P2","admin",,"major","2.4.4","---",,
55039,"Apache httpd-2","mod_headers","bugs","NEW","---","""RequestHeader edit"" can't access environment variables","2013-06-03 07:30:06",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-05-31 20:59:42","Linux","P2","felix.almeida",,"enhancement","2.2.3","---",,
55044,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","mod_rewrite ^portfolio$","2013-06-01 18:54:36",,"Apache HTTPD Bugs Mailing List","Macintosh",,5,"2013-06-01 17:09:09","Mac OS X 10.4","P2","salodini.ivan","Ivan Salodini","blocker","2.2.16","---",,"http://www.ivansalodini.com/portfolio"
55045,"Apache httpd-2","All","bugs","NEW","---","calls to gets() in test_find.c and test_parser.c","2013-12-23 13:14:30",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",3,"2013-06-01 20:47:46","Linux","P2","wp02855","Bill Parker","normal","2.4.3","---",,
55061,"Apache httpd-2","All","bugs","RESOLVED","INVALID","When go to http:/localhost:85/webcmi the web page loaded with text as per attachment","2013-06-05 09:57:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-06-05 01:55:44","All","P2","mohdshah.saad","Mohd Shah Saad","normal","2.4.2","---",,
55062,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","mod_cache_socache can't parse CacheSocache providers correctly","2013-10-04 20:23:48",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",3,"2013-06-05 08:05:51","Linux","P2","martin","Martin Ksellmann","normal","2.5-HEAD","---",,
55067,"Apache httpd-2","All","bugs","RESOLVED","INVALID","long lost child came home! - Apache is responding with 500 error for https uploads","2013-06-12 12:21:03",,"Apache HTTPD Bugs Mailing List","Sun",,4,"2013-06-06 09:02:44","Solaris","P2","akshay.ballarpure","aks","critical","2.2.22","---",,
55068,"Apache httpd-2","Core","bugs","NEW","---","root permissions when writing to per vhosts errorlog (security)","2013-06-09 08:43:42",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-06-06 19:03:54","Linux","P2","naox","jan","enhancement","2.4.4","---",,
55069,"Apache httpd-2","Core","bugs","NEW","---","notice message in error_log even when LogLevel error","2013-06-06 21:19:08",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",2,"2013-06-06 20:54:48","Linux","P2","naox","jan","minor","2.4.4","---",,
55070,"Apache httpd-2","mod_fcgid","bugs","REOPENED","---","mod_fcgid stderr always goes to main error log","2013-09-01 22:19:25",,"Apache HTTPD Bugs Mailing List","PC",,9,"2013-06-06 21:09:30","Linux","P2","naox","jan","enhancement","2.4.4","---",,
55072,"Apache httpd-2","Core","bugs","NEW","---","ErrorLog doesn't work well when apache shutdown","2015-11-26 09:25:16",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-06-07 02:02:47","Linux","P2","weiy.chen","Weiye","normal","2.5-HEAD","---",,
55077,"Apache httpd-2","Core","bugs","CLOSED","FIXED","httpd.h: allow use of strtoul(2)","2013-07-26 17:56:51",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-06-07 17:05:12","Linux","P2","arno","Arno Töll","normal","2.5-HEAD","---",,
55086,"Apache httpd-2","mod_auth","bugs","RESOLVED","DUPLICATE","htpasswd produces non-functional entry in .htpasswd file if not used with -b option","2013-06-10 18:43:34",,"Apache HTTPD Bugs Mailing List","Sun",,3,"2013-06-09 17:34:56","Solaris","P2","dclarke","Dennis Clarke","normal","2.4.4","---",,
55089,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Caching of LDAP credentials is not clearly documented in mod_authnz_ldap","2015-04-22 17:45:15",,"HTTP Server Documentation List","PC",,2,"2013-06-10 22:59:14","Linux","P2","advax","Andrew Daviel","normal","2.5-HEAD","---",,
55093,"Apache httpd-2","mod_fcgid","bugs","NEW","---","[PATCH] mod_fcgid 2.3.7 truncates large posts on RHEL/CentOS 5 with keepalives","2013-06-12 11:44:54",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-06-12 11:44:54","Linux","P2","tcarter","Travers Carter","normal","2.2.24","---",,
55096,"Apache httpd-2","Core","bugs","NEW","---","Make not running on httpd configure Solaris","2013-06-12 20:49:40",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-06-12 20:49:40",,"P2","sharmistha.roy","Sharmistha Roy","normal","2.4.4","---",,
55098,"Apache httpd-2","Core","bugs","NEW","---","does not listen to IP4 when both IP4 address and IP6 wild card address is used on host where IP6 is not bridged to IP4","2013-06-18 09:44:52",,"Apache HTTPD Bugs Mailing List","All",,5,"2013-06-13 09:18:03","All","P2","hohyeis","Kiri","normal","2.4.4","---",,
55100,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","--with-perl referenced but not explained","2015-04-22 17:52:49",,"HTTP Server Documentation List","PC",,2,"2013-06-13 14:38:09","Linux","P2","steve.mckuhr","smkr","normal","2.2.24","---",,
55106,"Apache httpd-2","mod_proxy_http","bugs","NEW","---","ProxyErrorOverride considers response codes >= 400 to be errors","2013-06-17 20:47:04",,"Apache HTTPD Bugs Mailing List","All",,1,"2013-06-17 11:08:44","All","P2","henry","Henry Whincup","enhancement","2.2.24","---",,
55117,"Apache httpd-2","mpm_worker","bugs","NEW","---","GracefullTimeout for worker threads","2013-06-18 21:35:55",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-06-18 21:35:55","Linux","P2","gordon.irving",,"normal","2.2.22","---",,
55121,"Apache httpd-2","Build","bugs","CLOSED","FIXED","configure does not properly detect Linux 3.x","2013-07-26 17:53:33",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",4,"2013-06-19 21:56:56","Linux","P2","apache","Bradley Heilbrun","normal","2.5-HEAD","---",,
55123,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Formatting issue in ABOUT_APACHE","2015-04-15 20:54:28",,"HTTP Server Documentation List","PC",,3,"2013-06-20 18:15:21","All","P2","jacobi",,"normal","2.4.4","---",,
