"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","Severity","Reporter","URL","Version","Keywords"
49388,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","The ScriptSock can't be longer than 7 characters","2012-02-26 17:05:20","P2","normal","smendenh",,"2.2.15","FixedInTrunk"
49391,"Apache httpd-2","mod_cache_disk / mod_disk_cache","bugs","NEW","---","mod_disk_cache needs to register a cleanup to kill failed responses","2010-07-01 20:52:46","P2","normal","minfrin",,"2.5-HEAD","PatchAvailable"
49392,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Some Apache-Servers don't accept romansh (""rm"") as user-agent","2010-06-05 18:47:42","P2","major","giuru",,"2.2.14",
49393,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","mod_cache doesn't remove previous entry when stale entry is replaced","2010-10-18 18:58:53","P2","normal","minfrin",,"2.5-HEAD",
49396,"Apache httpd-2","Core","bugs","NEW","---","PATH_INFO normalization, especially relating to void path segments","2010-06-06 18:00:09","P2","enhancement","theimp",,"2.2.15",
49405,"Apache httpd-2","mod_proxy_http","bugs","RESOLVED","INVALID","Handling proxy backends sending RST","2010-06-25 11:47:18","P2","normal","ville.sulko",,"2.2.3",
49406,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","malformed FastCGI response may overwrite heap","2014-02-17 13:52:03","P2","critical","ef-lists",,"2.2.15",
49409,"Apache httpd-2","mod_authz_ldap","bugs","RESOLVED","INVALID","require ldap-group allowing any group, not just the required group","2010-06-14 12:13:33","P2","normal","jcolestock",,"2.2.3",
49416,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Access log bypass and missing HTTP headers","2010-06-09 12:43:02","P2","major","floyd_fuh",,"2.2.12",
49417,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","mod_proxy crosses connections when apache times out","2010-06-11 16:58:47","P2","critical","loren.anderson","http://www.apache.org/dist/httpd/patches/apply_to_2.2.15/CVE-2010-2068-r953616.patch","2.2.15","FixedInTrunk"
49427,"Apache httpd-2","mod_cgi","bugs","NEW","---","mod_cgid and mod_cgi do not return proper value when  exceeding LimitRequestBody","2010-06-11 06:05:19","P2","normal","aimoto321",,"2.2.15",
49433,"Apache httpd-2","mod_fcgid","bugs","NEW","---","improving info in server status","2014-03-04 11:20:10","P2","enhancement","erno.kovacs",,"2.2.15",
49437,"Apache httpd-2","mod_auth","bugs","RESOLVED","FIXED","apache and mod_auth_basic segmentation fault","2013-06-02 05:16:30","P2","critical","erno.kovacs",,"2.2.15","FixedInTrunk"
49439,"Apache httpd-2","mod_suexec","bugs","NEW","---","Bug in mod_userdir which prevents suexec from running","2015-07-01 12:46:34","P2","normal","baryluk","http://httpd.apache.org/docs/2.2/suexec.html#usage","2.2.15","PatchAvailable"
49440,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Read the same http request body in multiple modules","2010-06-15 07:43:07","P2","major","cprathal",,"2.5-HEAD",
49460,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","loadbalancer documentation example is misleading","2010-11-04 18:56:35","P2","normal","tvr1",,"2.2.15",
49474,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","http-2 fails in processing chunked requests with long chunk-size / -extension line","2012-02-26 17:05:36","P2","normal","tee.bee",,"2.2.15","FixedInTrunk"
49477,"Apache httpd-2","Documentation","docs","RESOLVED","INVALID","ServerTokens must be in ""conf.d/security""","2010-06-20 20:47:10","P2","minor","thangalin",,"2.5-HEAD",
49491,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","SSL module does not do the case insensitive URI comparison","2013-08-19 19:27:40","P2","normal","magrawal.08",,"2.2.21","FixedInTrunk"
49498,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","mod_ssl crash on first OCSP stapling client if SSLUseStapling on is in vhost scope","2011-09-25 16:02:25","P2","normal","chip",,"2.5-HEAD",
49500,"Apache httpd-2","All","bugs","RESOLVED","INVALID","We are intermittently getting proxy timeout errors","2010-06-25 07:54:56","P2","normal","tuyen.nguyen",,"2.0.59",
49502,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Little syntax error in shell script httpd.init","2012-02-26 17:05:55","P2","trivial","n.verger",,"2.2.15","FixedInTrunk"
49504,"Apache httpd-2","mpm_worker","bugs","NEW","---","Solaris 10/x64 worker graceful restart problem","2016-01-14 12:36:58","P2","normal","scott.severtson",,"2.2.15",
49512,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","PATCH unset environment var with RewriteRule","2012-02-26 17:06:57","P2","enhancement","mark",,"2.5-HEAD","FixedInTrunk"
49515,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Problem with parsing a LocationMatch directive","2010-06-29 06:48:25","P2","normal","tomasz1980",,"2.2.15",
49532,"Apache httpd-2","mod_cache","bugs","NEW","---","mod_cache: Set-Cookie headers are appended to cached headers","2013-04-17 15:28:02","P2","normal","minfrin",,"2.5-HEAD",
49533,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","mod_cache: Cache-Control: no-cache and no-store must ignore cached entity","2010-09-27 17:21:16","P2","normal","minfrin",,"2.5-HEAD","FixedInTrunk"
49535,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","msys support for httpd","2011-04-14 15:31:32","P2","enhancement","jayvdb",,"2.5-HEAD",
49553,"Apache httpd-2","mod_ftp","bugs","NEW","---","Set QoS bits via APR2 API instead","2010-09-24 17:38:42","P2","minor","philipp",,"2.5-HEAD","PatchAvailable"
49559,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","Patch to add user-specified Diffie-Hellman parameters","2015-06-05 02:59:00","P2","enhancement","erwann.abalea",,"2.4-HEAD",
49562,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","the ""Makefile"" mentioned in the documentation for managing SSLCACertificatePath symlinks is missing","2012-03-05 01:01:09","P2","normal","urkle",,"2.5-HEAD",
49568,"Apache httpd-2","mod_authz_ldap","bugs","NEW","---","Apache mod_authnz_ldap built with the MS LDAPSDK does not handle multi-byte DNs","2010-07-09 16:33:20","P2","major","dopey",,"2.2.15",
49602,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Peruser made as a core feature in httpd.","2010-07-16 09:57:41","P2","major","flood",,"2.2.15",
49604,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","bad debug message for MCacheMaxStreamingBuffer","2011-03-12 21:05:59","P2","minor","covener",,"2.2.15",
49611,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Misleading typo in http://httpd.apache.org/docs/2.2/vhosts/examples.html","2010-11-04 16:01:23","P2","minor","charles.merriam",,"2.5-HEAD",
49616,"Apache httpd-2","mod_include","bugs","RESOLVED","DUPLICATE","XBitHack and AddCharset not works together","2010-07-19 14:45:01","P2","regression","ache",,"2.2.15",
49620,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","Documentation: quoting using slosh not slash","2010-07-20 07:10:19","P2","trivial","denis.howe",,"2.2.15",
49623,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","CVE-2003-1418 - all httpd versions seem to expose inode values in FileEtag","2015-04-14 06:14:44","P2","normal","a.nurwono",,"2.5-HEAD","FixedInTrunk"
49630,"Apache httpd-2","mod_status","bugs","RESOLVED","INVALID","CPU Utilization does not update","2010-07-22 08:22:29","P2","normal","tim.galyean",,"2.2.15",
49632,"Apache httpd-2","mod_authz_ldap","bugs","NEEDINFO","---","mod_authnz_ldap denies users when search is performed at AD root.","2014-01-19 20:29:43","P2","normal","tmclaugh",,"2.2.3",
49633,"Apache httpd-2","mod_authz_ldap","bugs","NEW","---","Handle AD primary groups in mod_authnz_ldap","2010-07-23 13:01:06","P2","enhancement","tmclaugh",,"2.2.3",
49634,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Possible segfault in core/server.c","2010-08-18 16:11:42","P2","normal","tom.care",,"2.5-HEAD",
49638,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","Re-negotiation request failed","2010-07-22 12:30:55","P2","regression","sistemi",,"2.2.15",
49639,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","RewriteMap lookup fails silently on permission error","2012-02-26 17:07:22","P2","minor","vitaliy.shchupak",,"2.2.15","FixedInTrunk"
49642,"Apache httpd-2","mod_rewrite","bugs","NEW","---","mod_rewrite mistakes encoded question mark as path/query string separator","2014-03-09 14:15:59","P2","normal","petterb",,"2.2.15",
49643,"Apache httpd-2","mod_dav","bugs","NEW","---","WebDav plus mod Negotiation causes directory creation errors","2012-11-27 14:16:29","P2","normal","lou",,"2.5-HEAD",
49644,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Apache 2.2 wont go at all","2010-07-25 06:29:20","P2","normal","john",,"2.2.14",
49671,"Apache httpd-2","mod_proxy_fcgi","bugs","RESOLVED","FIXED","mod_proxy_fcgi handles client disconnects poorly","2014-05-05 23:48:54","P2","normal","tom",,"2.5-HEAD",
49675,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","wrong charset for directory indexing","2010-11-04 18:35:13","P2","normal","toralf.foerster",,"2.2.15",
49676,"Apache httpd-2","mod_autoindex","bugs","NEW","---","directory with german umlauts are indented by one char","2010-08-01 03:28:16","P2","normal","toralf.foerster",,"2.2.15",
49680,"Apache httpd-2","mod_fcgid","bugs","NEW","---","Perl script are not running on Win32, Apache 2.2.15 & mod_fcgid","2011-09-01 14:56:24","P2","major","almog",,"2.2.15",
49682,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","Non-redirect RewriteRule not working with VirtualDocumentRoot","2010-07-31 18:31:20","P2","normal","juustunagu",,"2.2.3",
49684,"Apache httpd-2","Core","bugs","NEW","---","enhancement for ipv6 implementation","2012-08-20 13:40:24","P2","enhancement","spamik",,"2.2.15",
49697,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","ipv6 https virtualhost speaks only plain","2010-08-04 15:29:43","P2","major","spamik",,"2.5-HEAD",
49699,"Apache httpd-2","mod_proxy_http","bugs","NEW","---","Inconsistent Keep-alive from proxy to the origin server.","2010-08-03 23:28:28","P2","normal","rshibuya0619",,"2.2-HEAD",
49705,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Per request DocumentRoot","2012-02-26 17:07:41","P2","normal","ondrej",,"2.5-HEAD","FixedInTrunk"
49706,"Apache httpd-2","Core","bugs","RESOLVED","DUPLICATE","Per request DocumentRoot","2010-08-05 06:39:00","P2","normal","ondrej",,"2.5-HEAD",
49708,"Apache httpd-2","mod_proxy_http","bugs","RESOLVED","DUPLICATE","warn if config lines in wrong order","2010-08-05 06:58:09","P2","minor","timo.s.tuominen",,"2.2.3",
49715,"Apache httpd-2","mod_proxy_ajp","bugs","NEW","---","ProxyPassMatch Url Encoder Problem","2010-09-07 11:00:15","P2","major","jangomes",,"2.2.15",
49717,"Apache httpd-2","mod_ssl","bugs","NEW","---","PATCH: Enable SSL Timeout","2011-02-12 09:48:35","P2","enhancement","acoliver",,"2.5-HEAD","PatchAvailable"
49719,"Apache httpd-2","mod_authz_ldap","bugs","RESOLVED","INVALID","authnz_ldap_module on Apache2.2.16 gives 500 Internal Server Error","2010-08-08 14:26:29","P2","major","skundu73",,"2.2.15",
49722,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Broken server process after starting OS","2011-03-12 21:09:21","P2","normal","cmp",,"2.2.15",
49724,"Apache httpd-2","mod_substitute","bugs","RESOLVED","INVALID","mod_substitute fails with XHTML","2010-08-07 15:41:34","P2","major","pacifistriot",,"2.2.15",
49731,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","SSLVerifyClient and SSL virtual hosts don't work quite right","2010-08-10 15:12:08","P2","minor","dlongley",,"2.2.6",
49737,"Apache httpd-2","mod_access","bugs","NEEDINFO","---","order allow,deny does not work on IPv6","2014-08-08 17:38:26","P2","normal","vernon",,"2.2.16",
49738,"Apache httpd-2","All","bugs","RESOLVED","WORKSFORME","Apache silently fails if ServerRoot is given in the command line but not in the config file","2014-01-19 23:54:19","P2","minor","ccomb",,"2.2.14",
49741,"Apache httpd-2","Documentation","docs","RESOLVED","WONTFIX","REQUEST_URI should be explained","2010-11-05 11:52:11","P2","normal","qdinar",,"2.2-HEAD",
49743,"Apache httpd-2","mod_include","bugs","NEW","---","SSI 'echo encoding=""(url/none)""' bug","2014-09-22 07:55:11","P2","major","tjones575",,"2.2.15",
49746,"Apache httpd-2","mod_rewrite","bugs","REOPENED","---","mod_rewrite urlencode option","2016-01-06 23:48:38","P4","enhancement","jhmartin",,"2.5-HEAD",
49760,"Apache httpd-2","Build","bugs","RESOLVED","WORKSFORME","Compilation Apache 2.2.11 on linux 64 bits","2011-11-20 22:15:10","P2","normal","guerrardguez",,"2.2.11",
49766,"Apache httpd-2","mod_cgid","bugs","NEW","---","POST request on CGI script generating empty body closes connection","2010-08-18 06:29:24","P2","major","rlips",,"2.2.14",
49767,"Apache httpd-2","mod_cgid","bugs","RESOLVED","DUPLICATE","No last-chunk '0' after POST request on CGI script","2010-08-18 06:29:24","P2","major","rlips",,"2.2.14",
49768,"Apache httpd-2","Documentation","docs","CLOSED","WORKSFORME","[FIXED] Piped Log over /bin/sh/ -c","2010-08-22 11:19:46","P2","major","l.declercq",,"2.2.15",
49771,"Apache httpd-2","mod_proxy_ajp","bugs","NEW","---","After graceful restart using mod_proxy_ajp, couldn't speak AJP to Tomcat until a full restart of httpd","2010-08-17 19:01:31","P2","normal","martin",,"2.2.3",
49772,"Apache httpd-2","mod_deflate","bugs","NEW","---","mod_deflate kicks itself out on Content-Range responses but not on multipart/byteranges","2010-08-18 02:25:37","P2","normal","mike",,"2.5-HEAD",
49782,"Apache httpd-2","Build","bugs","RESOLVED","WONTFIX","Please provide 64-bit builds for Windows","2014-01-19 20:28:35","P2","enhancement","michiel.beijen",,"2.2.15",
49784,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","OCSP-validation fails with cert that validates correctly using OpenSSL directly","2011-09-25 16:06:24","P2","major","ulf.wahlqvist",,"2.5-HEAD",
49786,"Apache httpd-2","mod_cache","bugs","RESOLVED","DUPLICATE","Range header incorrectly handled when entitiy is not cached","2010-08-23 16:37:46","P2","normal","rhope",,"2.2-HEAD",
49787,"Apache httpd-2","mod_alias","bugs","RESOLVED","INVALID","aliases behave as redirects when the trailing / is not added to the url","2010-08-19 22:00:25","P2","normal","travissidelinger",,"2.2.15",
49794,"Apache httpd-2","mod_status","bugs","RESOLVED","WORKSFORME","Denied access to mod_status displays wrong directory access","2013-04-05 01:49:48","P2","trivial","thomas",,"2.2.9",
49798,"Apache httpd-2","mod_log_config","bugs","REOPENED","---","[mod_log_config] Piped Log scripts process cause warn","2010-08-23 01:39:30","P2","normal","l.declercq",,"2.2.16",
49800,"Apache httpd-2","mod_log_config","bugs","RESOLVED","INVALID","Piped Log - ErrorLog - process re-spawn by Apache due to the broken communication","2010-08-23 13:04:39","P2","normal","l.declercq",,"2.2.16",
49807,"Apache httpd-2","Core","bugs","NEW","---","hard to force Content-Type header for non static files","2010-08-23 08:37:29","P2","enhancement","covener",,"2.2.16",
49809,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","DirectoryMatch never matches EOL/$, applies to subdirectories","2012-07-23 13:46:53","P2","normal","covener",,"2.2.16","FixedInTrunk"
49810,"Apache httpd-2","mod_autoindex","bugs","NEW","---","Mod_autoindex output of header/body/footer scrambled","2010-08-23 12:09:46","P2","normal","waynedensmore",,"2.2.11",
49815,"Apache httpd-2","mod_cache","bugs","NEW","---","Enable caching for HTTP Range requests / 206 responses","2010-08-24 10:18:55","P2","enhancement","rhope",,"2.2-HEAD",
49818,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Documentation URL scheme ""Current version in particular language"" like /docs/current/en/ FAILS with 404 (Not found)","2010-12-07 13:37:15","P2","normal","p.org",,"2.2-HEAD",
49823,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","reconcile AllowOverride default vs. default conf","2010-11-05 16:27:41","P2","minor","covener",,"2.5-HEAD",
49825,"Apache httpd-2","mod_dav","bugs","RESOLVED","FIXED","mod_dav PUT treats malformed Content-Range as if it were absent","2011-02-08 06:44:32","P2","normal","wiml",,"2.5-HEAD","FixedInTrunk, RFC"
49826,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Malformed response message","2010-08-26 05:34:22","P2","normal","dallas.a.clement",,"2.5-HEAD",
49829,"Apache httpd-2","mod_cgi","bugs","NEW","---","CGI index command line arguments excessively escaped","2010-08-26 10:04:33","P2","trivial","colanderman",,"2.2.9",
49832,"Apache httpd-2","All","bugs","NEW","---","void ap_custom_response is not supporting the binary data","2010-08-27 02:21:35","P2","enhancement","amitgandotra02",,"2.5-HEAD",
49838,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","segmentation fault: mod_remoteip + .htaccess + Allow/Deny","2010-08-30 05:48:47","P2","normal","voltara",,"2.5-HEAD",
49839,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","mod_remoteip: ErrorDocument causes proxy's IP to be logged","2014-04-15 01:19:15","P2","normal","voltara",,"2.5-HEAD",
49844,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","No documentation on the logging format of RewriteLog","2010-11-04 11:17:32","P2","enhancement","p.org",,"2.2-HEAD",
49859,"Apache httpd-2","mod_mime","bugs","REOPENED","---","url with additional filepath generates bad environment variables.","2010-09-02 09:54:06","P2","normal","ben",,"2.2.3",
49863,"Apache httpd-2","mod_userdir","bugs","RESOLVED","INVALID","Apache 2.2.14 won't accept short usernames such as jf with respect to userdirs","2010-09-02 10:35:58","P2","major","trond.endrestol",,"2.2.14",
49879,"Apache httpd-2","mod_cgid","bugs","RESOLVED","DUPLICATE","mod_cgid truncates cgisock path","2010-09-03 17:06:23","P2","normal","thelvey",,"2.2.16",
49880,"Apache httpd-2","Documentation","docs","RESOLVED","INVALID","Default DocumentRoot is /apache/htdocs but another in documentation","2010-09-04 01:49:38","P2","normal","sishkarov",,"2.2.16",
49902,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","FcgidMaxProcessesPerClass","2014-02-17 13:43:39","P2","normal","spamik",,"2.2.21","PatchAvailable"
